timestamp,open,high,low,close,volume,sma_fast,sma_slow,rsi,signal
2026-01-18 10:00:00,95275.73,95295.39,95088.0,95180.66,344.24187,,,,HOLD
2026-01-18 11:00:00,95180.67,95180.67,95061.65,95168.06,178.51779,,,,HOLD
2026-01-18 12:00:00,95168.06,95178.09,95081.32,95113.25,122.90856,,,,HOLD
2026-01-18 13:00:00,95113.24,95205.4,94910.0,95146.82,328.31194,,,,HOLD
2026-01-18 14:00:00,95146.82,95376.24,94928.51,94955.79,530.3533,,,,HOLD
2026-01-18 15:00:00,94955.78,95125.47,94915.21,95119.28,195.60522,,,,HOLD
2026-01-18 16:00:00,95119.27,95186.3,95073.02,95169.35,105.98121,,,,HOLD
2026-01-18 17:00:00,95169.35,95280.24,95140.61,95274.36,147.92595,,,,HOLD
2026-01-18 18:00:00,95274.35,95521.71,95180.9,95439.6,407.32335,95174.13,,,HOLD
2026-01-18 19:00:00,95439.6,95514.0,95333.99,95380.99,260.23192,95196.38888888889,,,HOLD
2026-01-18 20:00:00,95380.99,95441.22,95285.2,95304.01,77.90234,95211.49444444446,,,HOLD
2026-01-18 21:00:00,95304.01,95430.45,95284.23,95430.44,81.51777,95246.73777777777,,,HOLD
2026-01-18 22:00:00,95430.45,95531.12,95412.86,95498.61,319.96465,95285.82555555555,,,HOLD
2026-01-18 23:00:00,95498.6,95498.6,93615.4,93673.14,1930.8188,95143.30888888889,,24.287390669559812,HOLD
2026-01-19 00:00:00,93673.14,93673.14,91910.2,92711.02,4221.82713,94875.72444444445,,18.285905074995284,HOLD
2026-01-19 01:00:00,92711.02,92875.68,92247.97,92586.65,910.87085,94588.75777777779,,17.775636208390623,HOLD
2026-01-19 02:00:00,92586.65,92672.0,92383.94,92566.8,452.44264,94287.91777777778,,17.93215310257672,HOLD
2026-01-19 03:00:00,92566.8,92776.83,92500.0,92690.09,556.40187,93982.41666666667,,19.74567316810065,HOLD
2026-01-19 04:00:00,92690.08,92748.32,92502.58,92665.0,506.12587,93680.64,,20.58707972646451,HOLD
2026-01-19 05:00:00,92665.0,92811.11,92504.24,92511.77,357.86057,93370.39111111111,,16.432067519239666,HOLD
2026-01-19 06:00:00,92511.77,92629.26,92385.07,92583.27,427.02868,93054.0388888889,94293.76,16.890632361677277,BEARISH
2026-01-19 07:00:00,92583.27,92861.41,92562.0,92841.62,421.22196,92758.81777777779,94182.37714285715,20.030551654470557,BEARISH
2026-01-19 08:00:00,92841.62,93368.44,92702.56,93259.09,865.57873,92712.81222222223,94091.47380952381,24.709517435912744,BEARISH
2026-01-19 09:00:00,93259.09,93268.12,92950.0,93060.06,474.82948,92751.59444444445,93993.70285714285,23.930043694609367,BEARISH
2026-01-19 10:00:00,93060.06,93081.3,92900.0,93064.88,263.24721,92804.7311111111,93894.56285714285,24.434427371271894,BEARISH
